name,rating,cost,cuisine,rating_count_num,city
Royal rolls hub,3.89446135316808,400.0,"Snacks,Chinese",0.0,Chennai
AL ILAHI RESTAURANT,3.89446135316808,300.0,Indian,0.0,Chennai
Sri Kumaran Karaikudi Mess.,3.6,250.0,Indian,50.0,Chennai
Rolls Hub,3.89446135316808,250.0,Indian,0.0,Chennai
Spicy Inn - SS KITCHEN,3.89446135316808,300.0,"Chinese,North Indian",0.0,Chennai
Al arabian delights,4.1,450.0,"Arabian,Biryani",50.0,Chennai
TIME TO ORDER,3.3,200.0,"Biryani,Chinese",100.0,Chennai
Yummy Tummyy Restaurant,3.89446135316808,600.0,"Chinese,Indian",0.0,Chennai
Koyla Multicuisine Restaurant,3.89446135316808,400.0,"North Indian,Chinese",0.0,Chennai
JDS DONUT HOUSE,3.8,200.0,"Chinese,Fast Food",20.0,Chennai
Andhra Chillies Restaurant,3.7,400.0,"South Indian,Indian",100.0,Chennai
Cream Stone Ice Cream,4.1,300.0,"Ice Cream,Desserts",100.0,Chennai
Yaa Mohaideen briyani,4.0,500.0,Biryani,100.0,Chennai
Lakshnas food,3.89446135316808,160.0,South Indian,0.0,Chennai
Udupi Hotel Shree Durga,4.3,200.0,South Indian,100.0,Chennai
Malabar camboose,3.6,300.0,"Kerala,Arabian",20.0,Chennai
Date Palm,3.89446135316808,250.0,Beverages,0.0,Chennai
Momo,3.89446135316808,100.0,Chinese,0.0,Chennai
The Phulka Shop,4.7,500.0,Indian,20.0,Chennai
OMR Chai,3.89446135316808,300.0,"Fast Food,Snacks",0.0,Chennai
Bhai Biriyani,3.89446135316808,300.0,"Chinese,Biryani",0.0,Chennai
Shawarma & Grill,3.9,200.0,Arabian,100.0,Chennai
WOK STREET,3.89446135316808,250.0,Chinese,0.0,Chennai
Ambur Briyani,3.89446135316808,250.0,"Indian,Biryani",0.0,Chennai
Shariya's biryani & shawarma,3.89446135316808,499.0,"Biryani,Lebanese",0.0,Chennai
Delight Court - SS KITCHEN,3.89446135316808,300.0,"Chinese,Snacks",0.0,Chennai
Ambur Royal Biriyani,4.0,550.0,South Indian,100.0,Chennai
The Brooklyn Creamery - Healthy Ice Cream,4.5,200.0,"Healthy Food,Desserts",20.0,Chennai
TIME TO BURGER,3.8,300.0,"Chinese,Italian",100.0,Chennai
D.I.E.T Carry,4.2,200.0,"Healthy Food,Salads",100.0,Chennai
EATCARE,3.89446135316808,300.0,"Indian,Fast Food",0.0,Chennai
SUPRIYA ANDHRA RESTAURANT,3.89446135316808,250.0,"North Indian,Indian",0.0,Chennai
CHAI HABBAT,3.89446135316808,200.0,Beverages,0.0,Chennai
King Baadshah Biryani,3.89446135316808,820.0,Biryani,0.0,Chennai
Coffee Village,3.89446135316808,200.0,"Beverages,Snacks",0.0,Chennai
Nive's Kitchen,3.89446135316808,200.0,"Chinese,Indian",0.0,Chennai
MCRENNETT,4.6,500.0,Bakery,20.0,Chennai
Caffeine N Shake,3.89446135316808,150.0,"Beverages,Desserts",0.0,Chennai
Banana leaf restaurant,3.89446135316808,300.0,"Indian,Chinese",0.0,Chennai
Italian BOB Pizza's,4.0,500.0,"Pizzas,Italian",50.0,Chennai
Dhonnai Biryani House,3.89446135316808,300.0,"Biryani,South Indian",0.0,Chennai
the pod cafe,3.89446135316808,500.0,"Cafe,Beverages",0.0,Chennai
Faasos' Signature Wraps & Rolls,3.89446135316808,350.0,"Snacks,Beverages",0.0,Chennai
Madurai The Best Jigarthanda,3.89446135316808,150.0,Beverages,0.0,Chennai
Rasa Parathas,3.3,200.0,North Indian,20.0,Chennai
Dindigul Thalappakatti,3.8,600.0,"Biryani,Barbecue",100.0,Chennai
Keventers - Milkshakes and Desserts,4.2,300.0,"Beverages,Ice Cream",100.0,Chennai
The Food Court - SS KITCHEN,3.89446135316808,300.0,"Indian,Chinese",0.0,Chennai
Elite Biriyani Kitchen,3.89446135316808,450.0,"Biryani,Indian",0.0,Chennai
V4 Ambur Biriyanis,4.1,300.0,"Indian,Chinese",100.0,Chennai
SS Kitchen,3.89446135316808,300.0,"Indian,Chinese",0.0,Chennai
Cafe 97 Kitchen And Grill,3.89446135316808,300.0,"Chinese,South Indian",0.0,Chennai
FLOCS,3.89446135316808,400.0,South Indian,0.0,Chennai
Salem RR Biriyani Restaurant,3.6,450.0,Biryani,500.0,Chennai
Rayar Restro Cafe,3.89446135316808,200.0,"Cafe,South Indian",0.0,Chennai
Southside Taco,3.89446135316808,800.0,"Mexican,Desserts",0.0,Chennai
Swasthik Veg Eats,3.89446135316808,250.0,"South Indian,North Indian",0.0,Chennai
1BY2,3.89446135316808,250.0,"Snacks,Beverages",0.0,Chennai
FOODAHOLIC,4.2,500.0,"Chinese,Biryani",100.0,Chennai
Flower Drum,3.9,1100.0,Chinese,100.0,Chennai
HOTEL BEST OOTY,3.89446135316808,130.0,"South Indian,Chinese",0.0,Chennai
Premier Quality Home Foods,3.89446135316808,300.0,South Indian,0.0,Chennai
Baskin Robbins,4.4,250.0,"Desserts,Ice Cream",50.0,Chennai
ULAVACHARU RESTAURANT TASTE OF ANDHRA,3.6,300.0,"Chinese,Biryani",20.0,Chennai
BurgerMan,4.2,500.0,"Continental,American",100.0,Chennai
Green leaves restaurant,3.89446135316808,200.0,"South Indian,Chinese",0.0,Chennai
The Good Bowl,4.0,400.0,"North Indian,Punjabi",100.0,Chennai
Paratha Factory,3.89446135316808,300.0,"Ice Cream,North Indian",0.0,Chennai
THAMEEM BHAI BIRIYANI,3.89446135316808,200.0,"Biryani,South Indian",0.0,Chennai
Buhari,3.7,500.0,"Biryani,Chinese",100.0,Chennai
SHREE HARINI FOODS,3.7,200.0,South Indian,50.0,Chennai
The Momo Co,3.5,250.0,"Chinese,Asian",20.0,Chennai
Dosa Corner,3.6,300.0,"North Indian,South Indian",100.0,Chennai
A AA E EE Soup Shop,3.89446135316808,200.0,"Beverages,Juices",0.0,Chennai
Cafe Coffee Day,3.9,300.0,"Beverages,Snacks",20.0,Chennai
Mumbai Kulfi- Sholinganallur,3.89446135316808,80.0,"Ice Cream,Desserts",0.0,Chennai
Kwality Walls Frozen Dessert and Ice Cream Shop,4.5,200.0,"Ice Cream,Desserts",50.0,Chennai
The Daily Meal Shop,4.2,400.0,Indian,50.0,Chennai
Tea kadai,4.1,200.0,"Beverages,Juices",20.0,Chennai
Faasos - Wraps & Rolls,4.1,200.0,"Fast Food,Snacks",100.0,Chennai
Smoke House,3.89446135316808,300.0,Snacks,0.0,Chennai
zubaitha restaurant,3.89446135316808,400.0,"South Indian,Chinese",0.0,Chennai
Ponnusamy Hotel,3.8,400.0,"Biryani,South Indian",100.0,Chennai
Anjappar,3.9,600.0,"Chettinad,South Indian",500.0,Chennai
Sri Sai Juice And Ice Cream Shop,3.89446135316808,200.0,Beverages,0.0,Chennai
Rithika Bhavan,3.89446135316808,250.0,"Biryani,Chinese",0.0,Chennai
Astoria Veg,4.3,400.0,"Indian,Chinese",1000.0,Chennai
Ambur Star Briyani,4.1,500.0,"Indian,Chinese",1000.0,Chennai
Ibaco,4.1,800.0,"Ice Cream,Desserts",100.0,Chennai
Royal Biriyani,4.1,300.0,"North Indian,South Indian",50.0,Chennai
Famous Theory,3.89446135316808,400.0,"North Indian,Chinese",0.0,Chennai
Tosai Club,3.3,250.0,"Indian,South Indian",50.0,Chennai
Shri Dhivya Chettinad,3.9,300.0,"North Indian,South Indian",20.0,Chennai
LITTLE ASIA,3.89446135316808,300.0,"Asian,Chinese",0.0,Chennai
SKD RESTAURANT,3.89446135316808,200.0,Chinese,0.0,Chennai
Techie's cafe,3.89446135316808,300.0,"Fast Food,Snacks",0.0,Chennai
Aruvi Truly Chettinad -Thoraipakkam,3.7,300.0,"Biryani,South Indian",20.0,Chennai
The Secret Story,3.8,250.0,"Pizzas,Beverages",100.0,Chennai
DICE PIZZA,3.89446135316808,350.0,"Italian,Pizzas",0.0,Chennai
MADRAS CHICKEN FAST FOOD,3.89446135316808,250.0,"Chinese,Lebanese",0.0,Chennai
The Soman Cafeteria,3.89446135316808,500.0,"Snacks,Pizzas",0.0,Chennai
The Hungry Kitchen,3.89446135316808,200.0,Chinese,0.0,Chennai
MANNA FAST FOOD,3.89446135316808,250.0,"Arabian,Chinese",0.0,Chennai
Sprinkles A Perfect Blend Of Cake With Love,3.89446135316808,450.0,"Bakery,Fast Food",0.0,Chennai
Absolute Barbecues-AB's,2.7,400.0,"Indian,Mughlai",20.0,Chennai
DESSERT ADDICTION,4.4,250.0,"Desserts,Ice Cream",20.0,Chennai
Mallika Chettinad Hotel,3.5,250.0,South Indian,20.0,Chennai
Nolita,4.3,1200.0,"Pizzas,Ice Cream",50.0,Chennai
McDonald's,4.3,400.0,"Burgers,Beverages",1000.0,Chennai
BurgerMan,4.2,300.0,"Continental,American",100.0,Chennai
Adaminde Thattukada,3.9,300.0,"Kerala,South Indian",100.0,Chennai
Happy Juice,3.89446135316808,200.0,"Beverages,Juices",0.0,Chennai
Rice Bowl,3.3,700.0,"Indian,South Indian",20.0,Chennai
Sweet Truth - Cake and Desserts,4.4,450.0,"Bakery,Desserts",100.0,Chennai
Fluffy Tubs,3.89446135316808,290.0,Desserts,0.0,Chennai
Raja Rani Kulfi,3.89446135316808,200.0,"Desserts,Ice Cream",0.0,Chennai
Kovilpatti Murukku Kadai,4.4,200.0,"Snacks,Sweets",20.0,Chennai
EXPRESS BY AB'S,3.2,400.0,"Biryani,North Indian",20.0,Chennai
Havmor Havfunn ice cream,4.6,200.0,"Ice Cream,Ice Cream Cakes",100.0,Chennai
COOL BIZ,4.3,150.0,"Juices,Beverages",100.0,Chennai
Cloud 4 Kitchen,3.89446135316808,399.0,"Chinese,North Indian",0.0,Chennai
Amul Ice Cream Parlour,4.5,200.0,Indian,50.0,Chennai
Thangam Tiffin Centre,4.4,100.0,South Indian,1000.0,Chennai
Grameen Kulfi,3.8,120.0,"Ice Cream,Desserts",20.0,Chennai
MADRAS  MOMOS,3.89446135316808,250.0,Chinese,0.0,Chennai
Murugan Idli Shop,4.1,300.0,South Indian,500.0,Chennai
Madurai Military Hotel,3.89446135316808,350.0,South Indian,0.0,Chennai
THE ALCOVE,4.2,700.0,"Italian,Continental",20.0,Chennai
JABUTICABA- THE SHAKE SHOP,3.89446135316808,200.0,"Beverages,Desserts",0.0,Chennai
NADU RATHIRI,3.89446135316808,300.0,"North Indian,Indian",0.0,Chennai
Buhari Hotel,4.5,400.0,"Biryani,North Indian",100.0,Chennai
Smacky Bite,3.89446135316808,150.0,"Snacks,Beverages",0.0,Chennai
Prem's Graama Bhojanam,4.5,300.0,South Indian,500.0,Chennai
SAI FOODS,3.89446135316808,250.0,"Indian,Chinese",0.0,Chennai
Bombaysthan,4.6,250.0,"Pizzas,Desserts",500.0,Chennai
ROSE MILK FACTORY,4.6,120.0,Beverages,20.0,Chennai
Kozhi.in,3.89446135316808,300.0,"Fast Food,Snacks",0.0,Chennai
Firangi Falooda,4.1,200.0,"Beverages,Desserts",20.0,Chennai
Olive and Basil,4.1,500.0,"Chinese,Thai",100.0,Chennai
Ciro's Pizzeria,4.4,600.0,"Pizzas,Italian",100.0,Chennai
Chaat @ Adyar,4.2,200.0,"Chaat,Indian",1000.0,Chennai
Gangotree,4.5,300.0,"Street Food,Desserts",1000.0,Chennai
Munveedu,4.3,300.0,"South Indian,Chettinad",500.0,Chennai
The Biryani Life,4.0,250.0,"Biryani,Hyderabadi",20.0,Chennai
Shri Varahi Bhavan,4.5,150.0,Indian,50.0,Chennai
Truly Scrumptious,4.7,400.0,"Desserts,Ice Cream",20.0,Chennai
Shero Home Food - Andhra,3.89446135316808,350.0,"Andhra,South Indian",0.0,Chennai
Sri krishna sweets,4.4,200.0,"Sweets,Snacks",50.0,Chennai
Kuttanadu Restaurant,4.2,350.0,"South Indian,Seafood",50.0,Chennai
LASSI BLAST,3.89446135316808,150.0,Beverages,0.0,Chennai
The Sugar Free Keto Kafe - By Artinci,4.5,200.0,"Ice Cream,Beverages",100.0,Chennai
BINGE POP,3.89446135316808,200.0,Indian,0.0,Chennai
Rolls & Bowls Company,4.0,250.0,"Chinese,North Indian",50.0,Chennai
In Between,3.89446135316808,250.0,"Snacks,Indian",0.0,Chennai
Saldo,3.8,300.0,"Continental,Tandoor",50.0,Chennai
Pure Veg Meals by Lunchbox,4.2,200.0,"North Indian,Desserts",20.0,Chennai
Coco Jaunt 1728,3.89446135316808,250.0,Bakery,0.0,Chennai
TAM Corn,3.89446135316808,150.0,"Snacks,Combo",0.0,Chennai
VILLA 77,3.89446135316808,1200.0,"Chinese,Desserts",0.0,Chennai
Tiger house,3.89446135316808,300.0,"Chinese,Fast Food",0.0,Chennai
PIPERS BBQ,3.89446135316808,200.0,Indian,0.0,Chennai
The Table,3.9,350.0,Desserts,20.0,Chennai
Delish - The Dessert Studio,4.1,650.0,"Desserts,Bakery",20.0,Chennai
Blind Ch3mistry,3.89446135316808,600.0,"Continental,Snacks",0.0,Chennai
Paris Waffle Co.,3.6,200.0,"Bakery,Desserts",50.0,Chennai
Bajjii Dot Com,3.89446135316808,150.0,"South Indian,Beverages",0.0,Chennai
Yaa Mohaideen Biryani,3.8,600.0,"Biryani,Indian",100.0,Chennai
COFFEE SHASTRA,4.3,200.0,"Beverages,Combo",100.0,Chennai
AFTERS,4.4,200.0,"Ice Cream,Desserts",50.0,Chennai
Parfait Cakes N Bakes,3.89446135316808,300.0,"Bakery,Desserts",0.0,Chennai
HOT SANDWICH EXPRESS,3.89446135316808,200.0,"Fast Food,Snacks",0.0,Chennai
Althaf Food Court,3.89446135316808,300.0,"Mughlai,North Indian",0.0,Chennai
Omleterian,4.2,250.0,Snacks,50.0,Chennai
Atte Glocal Cafe,3.89446135316808,300.0,"Juices,Pastas",0.0,Chennai
MOHAMMED SULAIMAN BIRIYANI,4.2,500.0,"Biryani,Indian",100.0,Chennai
BREWKLYN CAFE,3.89446135316808,350.0,"Continental,Bakery",0.0,Chennai
Royal Sandwich,4.6,200.0,"Fast Food,Beverages",100.0,Chennai
AMMA BOJANAM,3.89446135316808,200.0,"South Indian,Biryani",0.0,Chennai
Ustad Shawarma and Grill,3.89446135316808,500.0,"Arabian,Snacks",0.0,Chennai
Madras Coffee House- Adyar,4.3,100.0,"Beverages,Snacks",100.0,Chennai
The Milkshake Factory,4.4,200.0,Beverages,100.0,Chennai
Jugy's Waffles & Shakes,3.89446135316808,250.0,"Desserts,Ice Cream",0.0,Chennai
The IceCream Zone,3.89446135316808,200.0,"Ice Cream,Desserts",0.0,Chennai
Anutham Juice Box,3.89446135316808,200.0,Ice Cream,0.0,Chennai
Wangs Kitchen,3.9,500.0,"Chinese,Fast Food",100.0,Chennai
samosa kadai,3.89446135316808,150.0,Indian,0.0,Chennai
NIC Natural Ice Creams,4.4,120.0,"Ice Cream,Desserts",500.0,Chennai
Bangkok Bae,4.3,400.0,Thai,20.0,Chennai
Mini Tiffin Bhavan,3.89446135316808,200.0,South Indian,0.0,Chennai
Kwality Walls Frozen Dessert and Ice Cream Shop,4.5,200.0,"Ice Cream,Desserts",100.0,Chennai
Chennai Xpress,3.89446135316808,150.0,"Street Food,Chaat",0.0,Chennai
FRESH CRUSH,3.89446135316808,65.0,Beverages,0.0,Chennai
Dindigul Thalappakatti,4.2,650.0,"Biryani,Barbecue",100.0,Chennai
Vaithees Iyer  kitchen,3.89446135316808,300.0,South Indian,0.0,Chennai
Sandwich Square,4.2,350.0,"Snacks,Pastas",500.0,Chennai
Kaapiyumm,4.7,100.0,"South Indian,Beverages",50.0,Chennai
Five Star Chicken,4.0,200.0,Fast Food,20.0,Chennai
The Belgian Waffle Co.,4.3,200.0,"Desserts,Beverages",100.0,Chennai
A2B Veg,4.4,300.0,"South Indian,North Indian",1000.0,Chennai
Behrouz Biryani,3.8,500.0,"Biryani,Mughlai",100.0,Chennai
McCafe by McDonald's,3.89446135316808,250.0,"Beverages,Desserts",0.0,Chennai
Kailash Parbat,4.1,300.0,"Fast Food,North Indian",1000.0,Chennai
CHORD V THE EXPERIENCE,4.3,200.0,"American,Snacks",50.0,Chennai
EMPTY BOTTLE,3.89446135316808,300.0,"Beverages,Continental",0.0,Chennai
Big Bowl Company,3.5,250.0,"Chinese,North Indian",100.0,Chennai
Adyar Fast Food,3.89446135316808,250.0,Fast Food,0.0,Chennai
Gongura,3.7,350.0,North Indian,20.0,Chennai
Dal Rotti,3.9,300.0,North Indian,100.0,Chennai
LunchBox - Meals and Thalis,4.1,200.0,"North Indian,Punjabi",100.0,Chennai
ADYAR THE 1KG SHOP,3.89446135316808,300.0,North Indian,0.0,Chennai
NEW JAYANTHI BHAVAN,4.5,300.0,"South Indian,Chinese",20.0,Chennai
LE  ROLL FACTORIE,3.89446135316808,200.0,"Chinese,Snacks",0.0,Chennai
CHAI GARDEN,3.89446135316808,200.0,"Beverages,Fast Food",0.0,Chennai
Rotiwala,3.8,250.0,"Chaat,North Indian",500.0,Chennai
HUNGRY ROOT,4.4,120.0,South Indian,50.0,Chennai
The Brownie Studio,4.6,450.0,"Bakery,Desserts",100.0,Chennai
JALLIKATTU BIRIYANI,3.89446135316808,400.0,Indian,0.0,Chennai
11-11 THE BREAD STATION,3.89446135316808,200.0,"Beverages,Pizzas",0.0,Chennai
Chai Galli,4.4,350.0,"Street Food,Desserts",50.0,Chennai
House of Annapoorna,4.3,200.0,South Indian,50.0,Chennai
Butterheads,4.6,700.0,Salads,100.0,Chennai
Soy Soi,4.4,1500.0,"Burmese,Thai",100.0,Chennai
Myfroyoland,3.89446135316808,400.0,"Desserts,Ice Cream",0.0,Chennai
Bharani Vegetarian,4.1,300.0,"North Indian,South Indian",1000.0,Chennai
MADRAS MILITARY HOTEL,3.89446135316808,400.0,Biryani,0.0,Chennai
FOOD BY DAILY,3.89446135316808,400.0,"Indian,Chinese",0.0,Chennai
TUM YUM,3.89446135316808,300.0,"Chinese,Snacks",0.0,Chennai
SPOT EAT,3.89446135316808,238.0,"Indian,Biryani",0.0,Chennai
LASSI NATION,3.8,200.0,"Beverages,Fast Food",20.0,Chennai
Alien stone,3.89446135316808,200.0,Continental,0.0,Chennai
Vasantha Bhavan,3.89446135316808,400.0,"North Indian,Chinese",0.0,Chennai
VAINKO,3.89446135316808,150.0,"Arabian,Snacks",0.0,Chennai
The Cake World,3.9,250.0,"Bakery,Desserts",100.0,Chennai
Sree Rajarani Tiffin Centre,3.89446135316808,100.0,South Indian,0.0,Chennai
Samy Chicken Chettinadu Unavakam,4.2,200.0,"Chettinad,South Indian",50.0,Chennai
Waf Bites,4.7,200.0,Desserts,50.0,Chennai
Hot Chips,4.1,250.0,"North Indian,South Indian",100.0,Chennai
Cafe Allohomora,3.89446135316808,1200.0,"Snacks,Italian",0.0,Chennai
Hotel Saravana Bhavan,4.3,300.0,"South Indian,North Indian",1000.0,Chennai
Mr. Juice,4.2,250.0,"Beverages,Juices",100.0,Chennai
The Thickshake Makers,4.5,200.0,Beverages,100.0,Chennai
Al Arafa biriyani,3.89446135316808,200.0,"Indian,Biryani",0.0,Chennai
Hola Cafe,3.89446135316808,200.0,"Beverages,Ice Cream",0.0,Chennai
The Fat Boy,4.4,500.0,"Italian,Pizzas",100.0,Chennai
Sangeetha Veg Restaurant,4.5,450.0,"North Indian,South Indian",5000.0,Chennai
Adyar Bakery,4.6,100.0,"Chaat,Bakery",100.0,Chennai
Wow! Momo,4.2,300.0,"Tibetan,Healthy Food",500.0,Chennai
BUDJECT BIRIYANI,3.89446135316808,200.0,"Biryani,Combo",0.0,Chennai
The Chinese Story,3.89446135316808,400.0,Indian,0.0,Chennai
JOOT Foods,3.89446135316808,200.0,"Snacks,Beverages",0.0,Chennai
Chinese Wok (Wok Express),3.8,250.0,"Chinese,Asian",100.0,Chennai
Domino's Pizza,4.3,400.0,Pizzas,100.0,Chennai
Paradise Biryani,3.8,400.0,"Biryani,Kebabs",1000.0,Chennai
Meat and Eat,3.9,300.0,American,20.0,Chennai
Shero Home Food - Chettinad,4.5,250.0,"South Indian,Healthy Food",100.0,Chennai
CK's Bakery,4.0,200.0,"Desserts,Bakery",20.0,Chennai
Anjappar,4.1,600.0,"Chettinad,South Indian",500.0,Chennai
The Cakes & Jar,3.89446135316808,300.0,"Bakery,Beverages",0.0,Chennai
Isigny bakery,3.89446135316808,400.0,"Bakery,Desserts",0.0,Chennai
TN 22 Biryani,4.0,400.0,"Chinese,South Indian",500.0,Chennai
INDIAN MASALA KITCHEN,4.0,200.0,"Indian,Chinese",50.0,Chennai
KMR RESTAURANT,3.89446135316808,300.0,"Biryani,Chinese",0.0,Chennai
MUD KOFFEE,3.89446135316808,250.0,"Beverages,Snacks",0.0,Chennai
Cafe Coffee Day,4.3,300.0,"Beverages,Snacks",100.0,Chennai
MILLIONS  OF  MILKSHAKES,3.89446135316808,250.0,Beverages,0.0,Chennai
TAMEN THE LOCAL RAMEN,4.3,280.0,"Beverages,Continental",100.0,Chennai
Balajee juices,4.4,250.0,"Beverages,Juices",50.0,Chennai
THE INDIAN EATERY,3.89446135316808,150.0,"Chaat,Fast Food",0.0,Chennai
Amo Napoli,3.89446135316808,300.0,"Pizzas,Continental",0.0,Chennai
The Kaapi Company,3.89446135316808,200.0,"Fast Food,Juices",0.0,Chennai
China Town,4.2,400.0,Chinese,20.0,Chennai
French cakes,3.89446135316808,200.0,Bakery,0.0,Chennai
Hotel Sri Lakshmi Sagar,4.5,300.0,"North Indian,South Indian",500.0,Chennai
DELHI MOMO B C,3.89446135316808,400.0,"Chinese,Snacks",0.0,Chennai
Dhabba Express,4.0,500.0,"Punjabi,North Indian",100.0,Chennai
French Loaf,4.6,400.0,"Desserts,Bakery",100.0,Chennai
PUBG KITCHEN,3.89446135316808,200.0,"Biryani,Chinese",0.0,Chennai
Maatukari Rasa,3.89446135316808,200.0,"North Indian,Indian",0.0,Chennai
Donut House,3.89446135316808,250.0,"Desserts,Bakery",0.0,Chennai
SHRI HARI CAFE,3.89446135316808,200.0,South Indian,0.0,Chennai
The Mama shop,4.0,400.0,"South Indian,Biryani",50.0,Chennai
Little Italy,4.4,1200.0,"Pizzas,Salads",100.0,Chennai
Mr. Kingmaker Hotel,3.89446135316808,400.0,"South Indian,Chinese",0.0,Chennai
Rain Forest,3.89446135316808,400.0,"Chinese,Biryani",0.0,Chennai
The Noodle Theory,4.3,400.0,"Chinese,Pan-Asian",100.0,Chennai
Bowl Appetit,3.89446135316808,450.0,"Chinese,Indian",0.0,Chennai
Iceberg Organic Icecreams,3.89446135316808,200.0,Desserts,0.0,Chennai
SVAH EXPRESS,3.89446135316808,200.0,"Continental,North Indian",0.0,Chennai
Subway,4.1,350.0,"Fast Food,Salads",500.0,Chennai
Chinese Wox,4.3,300.0,Chinese,500.0,Chennai
Kurtosh Bistro,3.89446135316808,400.0,"European,Fast Food",0.0,Chennai
Nama veetu meenkuzambu,3.89446135316808,200.0,Seafood,0.0,Chennai
BIB - English Breakfast in the Box,4.1,350.0,"Fast Food,American",100.0,Chennai
The Fruit Bowl Co,4.5,300.0,"Juices,Beverages",500.0,Chennai
Hungsters,4.2,400.0,"Chinese,Asian",50.0,Chennai
JUICY LIFE,3.89446135316808,150.0,Beverages,0.0,Chennai
ZION MULTI CAFE,3.89446135316808,280.0,"Fast Food,Beverages",0.0,Chennai
DJ Home Food,3.89446135316808,200.0,South Indian,0.0,Chennai
KITSCH EXPRESS,3.89446135316808,250.0,"Indian,Salads",0.0,Chennai
OCC'S BARBEQUE,3.89446135316808,300.0,Barbecue,0.0,Chennai
Eden,4.4,300.0,"Italian,North Indian",100.0,Chennai
Dragon's Den,4.2,300.0,Chinese,50.0,Chennai
Mash,4.2,300.0,Continental,100.0,Chennai
HOTEL ARAFATH BIRIYANI,3.3,400.0,"Indian,Chinese",20.0,Chennai
Adyar Sree Bhavan,4.3,300.0,"South Indian,North Indian",500.0,Chennai
Mad Over Donuts,4.2,200.0,"Desserts,Sweets",20.0,Chennai
Jayloh's Kitchen,3.89446135316808,300.0,"Indian,Chinese",0.0,Chennai
LASSO FAST FOOD,3.89446135316808,200.0,Chinese,0.0,Chennai
Ammachar Unavagam,3.89446135316808,200.0,"Biryani,Indian",0.0,Chennai
Ajith Biriyani stall,3.89446135316808,300.0,"Biryani,Snacks",0.0,Chennai
BUBBLE TEA CAFE,3.9,200.0,"Juices,Snacks",20.0,Chennai
Sachin Ka Dhabba,3.8,500.0,"Punjabi,North Indian",100.0,Chennai
Desert Shawarma,3.89446135316808,250.0,"Arabian,Fast Food",0.0,Chennai
CREAMOSO,3.89446135316808,400.0,Ice Cream,0.0,Chennai
Fruit Shop On Greams Road,4.7,150.0,"Juices,Beverages",100.0,Chennai
Itily kada,3.89446135316808,200.0,South Indian,0.0,Chennai
PASUMPON MESS,3.89446135316808,200.0,"South Indian,Biryani",0.0,Chennai
The Grand Sweets and Snacks,3.89446135316808,200.0,"South Indian,Sweets",0.0,Chennai
Mr.Pakoda,3.89446135316808,400.0,"Snacks,Combo",0.0,Chennai
Ox & Tomato,4.2,800.0,"Italian,Continental",20.0,Chennai
Osteria by That Madras Place,4.2,500.0,Italian,20.0,Chennai
Kolapasi Take Away,3.89446135316808,250.0,South Indian,0.0,Chennai
Zaitoon,4.3,500.0,"North Indian,Chinese",5000.0,Chennai
Azzuri Bay,4.3,600.0,"Italian,Mediterranean",50.0,Chennai
Kebab'it,4.0,350.0,Indian,20.0,Chennai
Cream Stone Ice Cream,4.5,400.0,"Ice Cream,Desserts",500.0,Chennai
Amelie's Cafe & Creamery,3.89446135316808,900.0,"Continental,Italian",0.0,Chennai
Madurai Sri Bhavan,4.4,200.0,South Indian,100.0,Chennai
Hotel Poshikasri,3.89446135316808,300.0,"Chinese,Biryani",0.0,Chennai
SARANAM ESAIYA FAST FOOD,3.89446135316808,250.0,"Chinese,Biryani",0.0,Chennai
Brownie Heaven,4.7,250.0,"Bakery,Desserts",100.0,Chennai
LB 41/GLOCAL THE FUSION CUSINE,3.89446135316808,300.0,"Chinese,Italian",0.0,Chennai
Sugar Cane Cafe,4.7,65.0,Beverages,50.0,Chennai
MilkyWay,3.9,200.0,Ice Cream,20.0,Chennai
PUDUKOTTAI PAROTTA KADAI,3.9,300.0,"South Indian,Chinese",100.0,Chennai
PICK  PACK PO,3.89446135316808,600.0,"Snacks,Chinese",0.0,Chennai
GOWHEY- HEALTHY DESSERT COMPANY,3.89446135316808,200.0,"Healthy Food,Ice Cream",0.0,Chennai
Kabab Zoom,3.89446135316808,500.0,Indian,0.0,Chennai
Noodle Doodle,3.8,250.0,"Chinese,Tibetan",50.0,Chennai
THE MOMO TRUCK,3.89446135316808,200.0,"Chinese,Indian",0.0,Chennai
Agarwal Chaat House,4.3,100.0,"Chaat,North Indian",100.0,Chennai
Goli Vada Pav No. 1,3.89446135316808,120.0,North Indian,0.0,Chennai
Home made food,3.89446135316808,150.0,"South Indian,Indian",0.0,Chennai
The Republik,3.89446135316808,600.0,"Chinese,Continental",0.0,Chennai
Munch Health,3.89446135316808,400.0,Sweets,0.0,Chennai
Batter,4.1,300.0,"Ice Cream,Desserts",50.0,Chennai
Ratna Cafe (Estd.1948),4.3,300.0,South Indian,1000.0,Chennai
Starbucks Coffee,4.3,400.0,"Beverages,Ice Cream",100.0,Chennai
Piazza pizza by Little Italy,3.4,350.0,"Italian,Pizzas",50.0,Chennai
KFC,4.1,400.0,"American,Snacks",500.0,Chennai
Malabar Point,4.1,450.0,"Biryani,Kerala",500.0,Chennai
Nithis home kitchen,3.89446135316808,150.0,South Indian,0.0,Chennai
Dindigul Velu Biryani Kadai,4.3,300.0,"Biryani,Indian",100.0,Chennai
FLIPSIDE,3.89446135316808,1000.0,"American,Fast Food",0.0,Chennai
